sentence,label
" We have enough syrups and honey, so we can take it off the list.",1
 Restrict vegan/gluten-free varieties.,1
"Also, get a pack of batteries.",1
 Eliminate the moldy cheese from the list.,1
" We have enough frozen fruits, so we don't need to buy any more.",1
Do we have enough light bulbs at home?,1
Buy a new outfit.,1
 Crushed cereal box can be removed.,1
 Fewer cookies.,1
" No need for apples, spouse doesn't like them.",1
"I need a new pair of sneakers, any suggestions?",1
"More almond milk, please.",1
" Forget butter, we have a full tub at home.",1
 Can we nix a can of beans?,1
" We have enough canned fruits, so there's no need to buy more.",1
Have we checked if we need any new decor for the house?,1
Can you grab some new sunscreen?,1
 Unused coupons don't need to be on the list.,1
what other games can we get him? Hurry! We must unwrap everything in time,1
Let's check out some furniture stores to see if they have any sales.,1
We should get some new kitchen appliances.,1
"We need to pick up some eggs, milk, and bread for breakfast.",1
" Eliminate bananas, they're overripe.",1
" We can scratch tomatoes from the list, they're not on sale.",1
Get ingredients for a new recipe.,1
I need an iron for my dress shirts.,1
 Leftover meat past its date should be discarded.,1
"And some new earphones too, my current ones are broken.",1
 We don't need to buy more jams and spreads.,1
Have we run out of bread yet?,1
Don't forget to get the dry-cleaning.,1
And some new books for the book club.,1
"Found a great deal on a new camera, should we get it?",1
" Strike cake, mom is baking one.",1
And some new batteries for the remote.,1
And some ice cream for dessert.,1
Pick up almond milk on your way back,1
 We have enough canned beans.,1
We need more toothpaste and toothbrushes.,1
 Additional granolas on list - exclude.,1
" Let's not buy eggs, we have tofu.",1
We should check if we need any new towels and linens.,1
Don't forget to check for sales on shaving cream.,1
Have we check if we need new socks and underwear?,1
Pick up a new set of water bottles in the shopping basket.,1
Check for new board games.,1
Let's grab some more cans of soup for the pantry.,1
" We have enough juice, so we don't need to buy any more.",1
Have you checked if they have any deals on pasta and rice?,1
Should we look for new umbrellas? The old ones are getting old.,1
 Let's remove the out-of-stock item from the list.,1
Maybe we need some birthday gifts for the family party?,1
Which store has the best discounts for household items?,1
How about some fresh berries and yogurt for breakfast?,1
" We don't need to buy more coffee, we have enough for now.",1
Grab some ingredients for a healthy breakfast.,1
" No need for soda, enough for the week.",1
where are my lemons? i think i forgot them at the market.,1
Check for new artwork while you're at it.,1
" Ignore salmon, just ate sushi.",1
" Since we already have enough desserts, let's remove it.",1
" Excise fish, smells off.",1
" Let's remove canned tuna, we bought it last week.",1
Let's find the nearest pharmacy for some medical supplies.,1
"I'm out of conditioner, can you grab some?",1
And some new earrings.,1
"leave out pickles, stocked up recently.",1
Let's grab some extra snacks for the road trip.,1
" I guess we do great, can tell we feel much lighter.",1
" No more cheese, we've reached our limit.",1
 Take off the broken crackers from the list.,1
Make sure to check the expiration dates on the milk and eggs.,1
"They had varieties of seeds, nuts and trail mixes. ",1
" No jelly, running low on bread.",1
Grab some new throw pillows.,1
" We have enough cereals and muesli, so no need to buy more.",1
I think we're running low on dish soap.,1
" Remove canned soup, too much sodium.",1
Grab some disinfecting wipes for the kitchen.,1
"Pick up some bananas, we're out.",1
" Leave out carrots, forgot about the leftovers.",1
Don't forget to check if we need more eggs and bacon.,1
Maybe some new shoes.,1
Remember to get more shampoo and conditioner.,1
Check to see that we haven’t grabbed everything on the list.,1
Maybe some new kitchen appliances too.,1
"Don't forget the juice, it's on sale.",1
"Have we checked the car's supplies, such as oil and tire pressure?",1
" Scratch butter, there's enough at home.",1
Do we need any new lamps for the living room?,1
"i' m Gon na make some brownies, wil you take them to work tomorrow?",1
"want any Oreos? iff not, please don't eat more than two so we can save some room.",1
Let's get some paper towels.,1
It's definite that we require additional toilet paper.,1
" Cross out tea, no room for new stock.",1
Let's see if there are any good deals on tools.,1
" Discard frozen berries, taking probiotics.",1
" We have enough canned vegetables, so there's no need to buy more.",1
We need to restock on coffee and tea.,1
" Pass on pasta, have enough.",1
 Let's not purchase any more soda.,1
Buy new running socks.,1
Grab more rubberbands.,1
Should we get some new pillows?,1
" Don't add peanut butter, stock already full.",1
Need a new watering can for the plants. ,1
"Pick up a new journal, mine is full.",1
I need more dish soap.,1
Don't forget sunflowers.,1
" Delete eggs, ran out of room.",1
Pick up a new set of nail polish. ,1
 Do we really need three boxes of cereal?,1
Have we checked if we need a new first aid kit?,1
Have we got enough snacks for movie night?,1
 Cross off the moldy cheese from the list.,1
" Broken crackers, replace or remove.",1
Can you check if they have any new video games?,1
" We can remove pasta from the list, we have rice.",1
Make sure to pick up some new toys for the kids.,1
We should get some new utensils.,1
Make sure to check the sales ad for any unadvertised specials.,1
" Don't add tea, a big box is waiting at home.",1
" Discharge baking powder, using cream instead.",1
" We have enough household items, let's remove it from the list.",1
Have we run out of aluminum foil?,1
" Flat soda, it won't taste good.",1
Check if we have enough detergent and fabric softener for laundry.,1
Time to buy more toothpaste.,1
Do we have enough cat food for the week?,1
 Crushed chips should be eliminated.,1
Definitely. avocados would be great for the smoothies.,1
" Since we have enough sugar and sweeteners, we can remove it from the list.",1
Let's see if there are any good deals on kitchen utensils.,1
 We have enough shampoo for now.,1
" Scrap potatoes, they're sprouting.",1
 Empty package of pasta can be discarded.,1
 Burnt popcorn doesn't belong on the list.,1
" Extra can of sardines, take it off.",1
 Remove extra yogurt containers.,1
" We have enough chips, let's remove it from the list.",1
Don't forget to pick up some bread.,1
"Do you want to get some wine, we can have a glass with dinner.",1
Let's get more bread.,1
Could you look at the price of charcoal? Not sure if its up in the cupboard In the kitchen.,1
Don't forget to check out the pet store for new toys for your furry friend.,1
Any particular shampoo or conditioner you prefer?,1
I need a new phone case.,1
Let's purchase a nice backpack for our trips.,1
"Hey, wanna hit the mall? I need a new dress for the party.",1
" There's no need to add salt to the list, we already have an unopened box at home.",1
And some new baking sheets for cookies.,1
We're low on granola bars.,1
And some new tea flavors.,1
About to invest in some allergy medication.,1
It can't hurt to pick up some extra pasta and sauce.,1
" We don't need to buy toast, we still have some at home.",1
Let's see if they have any good deals on laptops.,1
Let's add cheese and fruit to our grocery list.,1
" Strikethrough carrots, enough for couple more meals.",1
Let's stock up on cereal for breakfast.,1
We need some sugar for the coffee.,1
How about some new board games for family night?,1
Should we check for new hiking boots or outdoor shoes?,1
 Ice cream with crystals should be removed.,1
 Decrease meat portions.,1
And some new pens for the grocery list.,1
 No extra yogurt.,1
"Grab some fruit, we're making a fruit salad.",1
We might as well pick up some new mugs while we're at it.,1
I think we're running low on dish soap and sponges.,1
" Let's cross off the vinegar, we already have enough.",1
We need more light bulbs for the living room.,1
Make sure to get me two braided rainbow-colored rugs that fit just outside my office.,1
Do we need any more light bulbs?,1
 We shouldn't get more pasta.,1
"I saw a great sale on beds, we could use a new one.",1
"I think we're good on bread, but we need bagels.",1
" We have enough frozen berries, so let's remove them from the list.",1
We need more thread.,1
 Let's remove the unnecessary cookies.,1
 We have plenty of canned vegetables.,1
We're running low on paper towels and toilet paper.,1
Don't forget to add diapers to the list.,1
We might as well check the clothing section for any good deals.,1
 Reduced snack list number planned less be better for spending all.,1
" Avoid frozen meals, making homemade dinner.",1
